date,region,coal,gas_naptha_and_diesel,hydro,lignite,nuclear,res_wind_solar_biomass_and_others,solar_gen_mu,thermal_coal_and_lignite,total,wind_genmu
2013-07-05,NER,,,19.0,,,,,,35.0,0.0
2013-07-05,NR,,,294.0,,,,,,941.0,11.0
2013-07-05,SR,,,82.0,,,,,,694.0,78.0
2013-07-05,WR,,,53.0,,,,,,718.0,45.0
2013-07-06,ER,,,75.0,,,,,,316.0,0.0
2013-07-06,NER,,,23.0,,,,,,36.0,0.0
2013-07-06,NR,,,255.0,,,,,,945.0,10.0
2013-07-06,SR,,,75.0,,,,,,692.0,78.0
2013-07-06,WR,,,51.0,,,,,,731.0,26.0
2013-07-07,ER,,,72.0,,,,,,301.0,0.0
2013-07-07,NER,,,24.0,,,,,,34.0,0.0
2013-07-07,NR,,,284.0,,,,,,928.0,14.0
2013-07-07,SR,,,68.0,,,,,,648.0,56.0
2013-07-07,WR,,,45.0,,,,,,718.0,28.0
2013-07-08,ER,,,76.0,,,,,,312.0,0.0
2013-07-08,NER,,,21.0,,,,,,32.0,0.0
2013-07-08,NR,,,276.0,,,,,,894.0,22.0
2013-07-08,SR,,,67.0,,,,,,668.0,68.0
2013-07-08,WR,,,48.0,,,,,,748.0,42.0
2013-07-09,ER,,,61.0,,,,,,319.0,0.0
2013-07-09,NER,,,23.0,,,,,,33.0,0.0
2013-07-09,NR,,,294.0,,,,,,879.0,28.0
2013-07-09,SR,,,67.0,,,,,,687.0,67.0
2013-07-09,WR,,,41.0,,,,,,746.0,54.0
2013-07-10,ER,,,66.0,,,,,,326.0,0.0
2013-07-10,NER,,,24.0,,,,,,35.0,0.0
2013-07-10,NR,,,289.0,,,,,,867.0,20.0
2013-07-10,SR,,,61.0,,,,,,674.0,61.0
2013-07-10,WR,,,38.0,,,,,,732.0,60.0
2013-07-11,ER,,,76.0,,,,,,323.0,0.0
2013-07-11,NER,,,19.0,,,,,,35.0,0.0
2013-07-11,NR,,,286.0,,,,,,918.0,9.0
2013-07-11,SR,,,55.0,,,,,,657.0,62.0
2013-07-11,WR,,,36.0,,,,,,731.0,50.0
2013-07-12,ER,,,76.0,,,,,,322.0,0.0
2013-07-12,NER,,,17.0,,,,,,34.0,0.0
2013-07-12,NR,,,289.0,,,,,,934.0,4.0
2013-07-12,SR,,,60.0,,,,,,655.0,73.0
2013-07-12,WR,,,46.0,,,,,,708.0,37.0
2013-07-13,ER,,,79.0,,,,,,319.0,0.0
2013-07-13,NER,,,19.0,,,,,,36.0,0.0
2013-07-13,NR,,,295.0,,,,,,944.0,7.0
2013-07-13,SR,,,65.0,,,,,,658.0,86.0
2013-07-13,WR,,,41.0,,,,,,697.0,47.0
2013-07-14,ER,,,77.0,,,,,,314.0,0.0
2013-07-14,NER,,,20.0,,,,,,34.0,0.0
2013-07-14,NR,,,296.0,,,,,,924.0,16.0
2013-07-14,SR,,,56.0,,,,,,645.0,67.0
2013-07-14,WR,,,34.0,,,,,,676.0,45.0
2013-07-15,ER,,,76.0,,,,,,326.0,0.0
2013-07-15,NER,,,18.0,,,,,,35.0,0.0
2013-07-15,NR,,,297.0,,,,,,948.0,25.0
2013-07-15,SR,,,65.0,,,,,,673.0,79.0
2013-07-15,WR,,,41.0,,,,,,704.0,53.0
2013-07-16,ER,,,77.0,,,,,,328.0,0.0
2013-07-16,NER,,,20.0,,,,,,36.0,0.0
2013-07-16,NR,,,296.0,,,,,,951.0,13.0
2013-07-16,SR,,,57.0,,,,,,671.0,82.0
2013-07-16,WR,,,46.0,,,,,,717.0,49.0
2013-07-17,ER,,,78.0,,,,,,334.0,0.0
2013-07-17,NER,,,20.0,,,,,,37.0,0.0
2013-07-17,NR,,,294.0,,,,,,966.0,13.0
2013-07-17,SR,,,60.0,,,,,,664.0,84.0
2013-07-17,WR,,,60.0,,,,,,724.0,53.0
2013-07-18,ER,,,80.0,,,,,,338.0,0.0
2013-07-18,NER,,,21.0,,,,,,35.0,0.0
2013-07-18,NR,,,287.0,,,,,,967.0,24.0
2013-07-18,SR,,,61.0,,,,,,662.0,86.0
2013-07-18,WR,,,64.0,,,,,,721.0,63.0
2013-07-19,ER,,,81.0,,,,,,328.0,0.0
2013-07-19,NER,,,22.0,,,,,,36.0,0.0
2013-07-19,NR,,,286.0,,,,,,964.0,29.0
2013-07-19,SR,,,73.0,,,,,,646.0,81.0
2013-07-19,WR,,,72.0,,,,,,715.0,61.0
2013-07-20,ER,,,71.0,,,,,,323.0,0.0
2013-07-20,NER,,,20.0,,,,,,35.0,0.0
2013-07-20,NR,,,271.0,,,,,,891.0,15.0
2013-07-20,SR,,,85.0,,,,,,636.0,69.0
2013-07-20,WR,,,68.0,,,,,,709.0,40.0
2013-07-21,ER,,,71.0,,,,,,320.0,0.0
2013-07-21,NER,,,21.0,,,,,,36.0,0.0
2013-07-21,NR,,,290.0,,,,,,872.0,6.0
2013-07-21,SR,,,91.0,,,,,,619.0,60.0
2013-07-21,WR,,,70.0,,,,,,691.0,43.0
2013-07-22,ER,,,67.0,,,,,,322.0,0.0
2013-07-22,NER,,,21.0,,,,,,35.0,0.0
2013-07-22,NR,,,293.0,,,,,,933.0,12.0
2013-07-22,SR,,,99.0,,,,,,646.0,73.0
2013-07-22,WR,,,79.0,,,,,,712.0,47.0
2013-07-23,ER,,,68.0,,,,,,324.0,0.0
2013-07-23,NER,,,20.0,,,,,,36.0,0.0
2013-07-23,NR,,,298.0,,,,,,918.0,5.0
2013-07-23,SR,,,97.0,,,,,,636.0,77.0
2013-07-23,WR,,,70.0,,,,,,704.0,48.0
2013-07-24,ER,,,70.0,,,,,,327.0,0.0
2013-07-24,NER,,,20.0,,,,,,36.0,0.0
2013-07-24,NR,,,292.0,,,,,,928.0,3.0
2013-07-24,SR,,,107.0,,,,,,651.0,77.0
2013-07-24,WR,,,81.0,,,,,,701.0,38.0
2013-07-25,ER,,,68.0,,,,,,322.0,0.0
2013-07-25,NER,,,20.0,,,,,,36.0,0.0
2013-07-25,NR,,,276.0,,,,,,913.0,10.0
2013-07-25,SR,,,112.0,,,,,,662.0,83.0
2013-07-25,WR,,,79.0,,,,,,700.0,51.0
2013-07-26,ER,,,70.0,,,,,,314.0,0.0
2013-07-26,NER,,,19.0,,,,,,35.0,0.0
2013-07-26,NR,,,292.0,,,,,,918.0,7.0
2013-07-26,SR,,,124.0,,,,,,678.0,79.0
2013-07-26,WR,,,77.0,,,,,,692.0,62.0
2013-07-28,ER,,,67.0,,,,,,308.0,0.0
2013-07-28,NER,,,18.0,,,,,,36.0,0.0
2013-07-28,NR,,,301.0,,,,,,908.0,11.0
2013-07-28,SR,,,112.0,,,,,,661.0,71.0
2013-07-28,WR,,,104.0,,,,,,668.0,64.0
2013-07-29,ER,,,68.0,,,,,,301.0,0.0
2013-07-29,NER,,,16.0,,,,,,36.0,0.0
2013-07-29,NR,,,299.0,,,,,,940.0,15.0
2013-07-29,SR,,,124.0,,,,,,692.0,78.0
2013-07-29,WR,,,107.0,,,,,,686.0,69.0
2013-07-30,ER,,,74.0,,,,,,306.0,0.0
2013-07-30,NER,,,16.0,,,,,,35.0,0.0
2013-07-30,NR,,,308.0,,,,,,926.0,8.0
2013-07-30,SR,,,128.0,,,,,,698.0,98.0
2013-07-30,WR,,,115.0,,,,,,694.0,56.0
2013-07-31,ER,,,83.0,,,,,,312.0,0.0
2013-07-31,NER,,,17.0,,,,,,33.0,0.0
2013-07-31,NR,,,302.0,,,,,,932.0,11.0
2013-07-31,SR,,,138.0,,,,,,678.0,99.0
2013-07-31,WR,,,106.0,,,,,,685.0,54.0
2013-08-01,ER,,,70.0,,,,,,311.0,0.0
2013-08-01,NER,,,17.0,,,,,,36.0,0.0
2013-08-01,NR,,,291.0,,,,,,903.0,4.0
2013-08-01,SR,,,150.0,,,,,,675.0,96.0
2013-08-01,WR,,,116.0,,,,,,677.0,43.0
2013-08-02,ER,,,71.0,,,,,,318.0,0.0
2013-08-02,NER,,,16.0,,,,,,36.0,0.0
2013-08-02,NR,,,296.0,,,,,,932.0,5.0
2013-08-02,SR,,,170.0,,,,,,691.0,93.0
2013-08-02,WR,,,98.0,,,,,,671.0,41.0
2013-08-03,ER,,,78.0,,,,,,322.0,0.0
2013-08-03,NER,,,15.0,,,,,,36.0,0.0
2013-08-03,NR,,,290.0,,,,,,950.0,6.0
2013-08-03,SR,,,185.0,,,,,,700.0,80.0
2013-08-03,WR,,,107.0,,,,,,680.0,37.0
2013-08-04,ER,,,80.0,,,,,,314.0,0.0
2013-08-04,NER,,,16.0,,,,,,36.0,0.0
2013-08-04,NR,,,302.0,,,,,,938.0,5.0
2013-08-04,SR,,,174.0,,,,,,672.0,57.0
2013-08-04,WR,,,111.0,,,,,,675.0,36.0
2013-08-05,ER,,,72.0,,,,,,313.0,0.0
2013-08-05,NER,,,16.0,,,,,,32.0,0.0
2013-08-05,NR,,,286.0,,,,,,948.0,12.0
2013-08-05,SR,,,185.0,,,,,,678.0,56.0
2013-08-05,WR,,,109.0,,,,,,713.0,31.0
2013-08-06,ER,,,72.0,,,,,,321.0,0.0
2013-08-06,NER,,,21.0,,,,,,33.0,0.0
2013-08-06,NR,,,291.0,,,,,,880.0,11.0
2013-08-06,SR,,,191.0,,,,,,686.0,66.0
2013-08-06,WR,,,104.0,,,,,,721.0,28.0
2013-08-07,ER,,,74.0,,,,,,314.0,0.0
2013-08-07,NER,,,21.0,,,,,,32.0,0.0
2013-08-07,NR,,,296.0,,,,,,883.0,12.0
2013-08-07,SR,,,194.0,,,,,,696.0,74.0
2013-08-07,WR,,,109.0,,,,,,727.0,26.0
2013-08-08,ER,,,77.0,,,,,,310.0,0.0
2013-08-08,NER,,,22.0,,,,,,34.0,0.0
2013-08-08,NR,,,266.0,,,,,,884.0,17.0
2013-08-08,SR,,,202.0,,,,,,716.0,73.0
2013-08-08,WR,,,106.0,,,,,,737.0,36.0
2013-08-09,ER,,,76.0,,,,,,313.0,0.0
2013-08-09,NER,,,23.0,,,,,,35.0,0.0
2013-08-09,NR,,,279.0,,,,,,869.0,19.0
2013-08-09,SR,,,199.0,,,,,,706.0,69.0
2013-08-09,WR,,,107.0,,,,,,714.0,44.0
2013-08-10,ER,,,71.0,,,,,,311.0,0.0
2013-08-10,NER,,,23.0,,,,,,35.0,0.0
2013-08-10,NR,,,299.0,,,,,,862.0,10.0
2013-08-10,SR,,,197.0,,,,,,692.0,58.0
2013-08-10,WR,,,104.0,,,,,,706.0,51.0
2013-08-11,ER,,,68.0,,,,,,309.0,0.0
2013-08-11,NER,,,24.0,,,,,,36.0,0.0
2013-08-11,NR,,,301.0,,,,,,858.0,3.0
2013-08-11,SR,,,178.0,,,,,,668.0,47.0
2013-08-11,WR,,,98.0,,,,,,698.0,33.0
2013-08-12,ER,,,68.0,,,,,,312.0,0.0
2013-08-12,NER,,,21.0,,,,,,34.0,0.0
2013-08-12,NR,,,296.0,,,,,,897.0,7.0
2013-08-12,SR,,,168.0,,,,,,670.0,57.0
2013-08-12,WR,,,103.0,,,,,,727.0,30.0
2013-08-14,ER,,,73.0,,,,,,332.0,0.0
2013-08-14,NER,,,20.0,,,,,,36.0,0.0
2013-08-14,NR,,,291.0,,,,,,882.0,6.0
2013-08-14,SR,,,166.0,,,,,,684.0,64.0
2013-08-14,WR,,,106.0,,,,,,725.0,37.0
2013-08-15,ER,,,74.0,,,,,,315.0,0.0
2013-08-15,NER,,,19.0,,,,,,35.0,0.0
2013-08-15,NR,,,289.0,,,,,,749.0,3.0
2013-08-15,SR,,,132.0,,,,,,646.0,48.0
2013-08-15,WR,,,104.0,,,,,,672.0,34.0
2013-08-16,ER,,,76.0,,,,,,318.0,0.0
2013-08-16,NER,,,18.0,,,,,,35.0,0.0
2013-08-16,NR,,,313.0,,,,,,768.0,4.0
2013-08-16,SR,,,142.0,,,,,,652.0,52.0
2013-08-16,WR,,,108.0,,,,,,706.0,23.0
2013-08-17,ER,,,74.0,,,,,,314.0,0.0
2013-08-17,NER,,,19.0,,,,,,36.0,0.0
2013-08-17,NR,,,298.0,,,,,,758.0,9.0
2013-08-17,SR,,,164.0,,,,,,647.0,64.0
2013-08-17,WR,,,88.0,,,,,,728.0,31.0
2013-08-18,ER,,,73.0,,,,,,306.0,0.0
2013-08-18,NER,,,19.0,,,,,,35.0,0.0
2013-08-18,NR,,,308.0,,,,,,763.0,11.0
2013-08-18,SR,,,157.0,,,,,,635.0,61.0
2013-08-18,WR,,,112.0,,,,,,703.0,43.0
2013-08-19,ER,,,73.0,,,,,,309.0,0.0
2013-08-19,NER,,,18.0,,,,,,37.0,0.0
2013-08-19,NR,,,313.0,,,,,,791.0,17.0
2013-08-19,SR,,,159.0,,,,,,673.0,82.0
2013-08-19,WR,,,110.0,,,,,,725.0,59.0
2013-08-20,ER,,,67.0,,,,,,288.0,0.0
2013-08-20,NER,,,17.0,,,,,,37.0,0.0
2013-08-20,NR,,,314.0,,,,,,784.0,13.0
2013-08-20,SR,,,168.0,,,,,,692.0,79.0
2013-08-20,WR,,,98.0,,,,,,686.0,72.0
2013-08-21,ER,,,69.0,,,,,,270.0,0.0
2013-08-21,NER,,,15.0,,,,,,35.0,0.0
2013-08-21,NR,,,312.0,,,,,,803.0,15.0
2013-08-21,SR,,,161.0,,,,,,706.0,78.0
2013-08-21,WR,,,95.0,,,,,,707.0,66.0
2013-08-22,ER,,,81.0,,,,,,295.0,0.0
2013-08-22,NER,,,15.0,,,,,,35.0,0.0
2013-08-22,NR,,,319.0,,,,,,824.0,12.0
2013-08-22,SR,,,167.0,,,,,,716.0,82.0
2013-08-22,WR,,,91.0,,,,,,725.0,53.0
2013-08-23,ER,,,87.0,,,,,,315.0,0.0
2013-08-23,NER,,,15.0,,,,,,36.0,0.0
2013-08-23,NR,,,316.0,,,,,,853.0,7.0
2013-08-23,SR,,,177.0,,,,,,730.0,85.0
2013-08-23,WR,,,92.0,,,,,,736.0,57.0
2013-08-24,ER,,,83.0,,,,,,311.0,0.0
2013-08-24,NER,,,16.0,,,,,,37.0,0.0
2013-08-24,NR,,,314.0,,,,,,879.0,4.0
2013-08-24,SR,,,177.0,,,,,,736.0,86.0
2013-08-24,WR,,,87.0,,,,,,736.0,47.0
2013-08-25,ER,,,84.0,,,,,,301.0,0.0
2013-08-25,NER,,,16.0,,,,,,35.0,0.0
2013-08-25,NR,,,297.0,,,,,,885.0,6.0
2013-08-25,SR,,,158.0,,,,,,720.0,81.0
2013-08-25,WR,,,85.0,,,,,,721.0,46.0
2013-08-26,ER,,,84.0,,,,,,309.0,0.0
2013-08-26,NER,,,15.0,,,,,,33.0,0.0
2013-08-26,NR,,,314.0,,,,,,925.0,20.0
2013-08-26,SR,,,161.0,,,,,,742.0,71.0
2013-08-26,WR,,,97.0,,,,,,754.0,43.0
2013-08-27,ER,,,80.0,,,,,,314.0,0.0
2013-08-27,NER,,,19.0,,,,,,33.0,0.0
2013-08-27,NR,,,314.0,,,,,,944.0,24.0
2013-08-27,SR,,,177.0,,,,,,738.0,48.0
2013-08-27,WR,,,123.0,,,,,,764.0,35.0
2013-08-30,ER,,,88.0,,,,,,329.0,0.0
2013-08-30,NER,,,18.0,,,,,,36.0,0.0
2013-08-30,NR,,,316.0,,,,,,908.0,14.0
2013-08-30,SR,,,161.0,,,,,,729.0,14.0
2013-08-30,WR,,,114.0,,,,,,784.0,22.0
2013-08-31,ER,,,71.0,,,,,,317.0,0.0
2013-08-31,NER,,,18.0,,,,,,36.0,0.0
2013-08-31,NR,,,312.0,,,,,,913.0,17.0
2013-08-31,SR,,,150.0,,,,,,718.0,8.0
2013-08-31,WR,,,119.0,,,,,,803.0,17.0
2013-09-01,ER,,,78.0,,,,,,298.0,0.0
2013-09-01,NER,,,17.0,,,,,,36.0,0.0
2013-09-01,NR,,,301.0,,,,,,898.0,15.0
2013-09-01,SR,,,115.0,,,,,,690.0,10.0
2013-09-01,WR,,,115.0,,,,,,794.0,12.0
2013-09-02,ER,,,87.0,,,,,,304.0,0.0
2013-09-02,NER,,,18.0,,,,,,34.0,0.0
2013-09-02,NR,,,306.0,,,,,,937.0,19.0
2013-09-02,SR,,,127.0,,,,,,701.0,21.0
2013-09-02,WR,,,126.0,,,,,,832.0,17.0
2013-09-03,ER,,,77.0,,,,,,307.0,0.0
2013-09-03,NER,,,18.0,,,,,,35.0,0.0
2013-09-03,NR,,,295.0,,,,,,940.0,21.0
2013-09-03,SR,,,112.0,,,,,,705.0,41.0
2013-09-03,WR,,,130.0,,,,,,852.0,26.0
2013-09-04,ER,,,84.0,,,,,,312.0,0.0
2013-09-04,NER,,,20.0,,,,,,35.0,0.0
2013-09-04,NR,,,285.0,,,,,,943.0,19.0
2013-09-04,SR,,,114.0,,,,,,705.0,42.0
2013-09-04,WR,,,125.0,,,,,,861.0,30.0
2013-09-05,ER,,,87.0,,,,,,327.0,0.0
2013-09-05,NER,,,22.0,,,,,,35.0,0.0
2013-09-05,NR,,,282.0,,,,,,945.0,25.0
2013-09-05,SR,,,108.0,,,,,,728.0,55.0
2013-09-05,WR,,,114.0,,,,,,859.0,37.0
2013-09-06,ER,,,85.0,,,,,,325.0,0.0
2013-09-06,NER,,,23.0,,,,,,35.0,0.0
2013-09-06,NR,,,276.0,,,,,,943.0,20.0
2013-09-06,SR,,,118.0,,,,,,725.0,36.0
2013-09-06,WR,,,109.0,,,,,,860.0,29.0
2013-09-07,ER,,,91.0,,,,,,320.0,0.0
2013-09-07,NER,,,23.0,,,,,,35.0,0.0
2013-09-07,NR,,,263.0,,,,,,933.0,10.0
2013-09-07,SR,,,101.0,,,,,,696.0,33.0
2013-09-07,WR,,,125.0,,,,,,867.0,18.0
2013-09-08,ER,,,88.0,,,,,,313.0,0.0
2013-09-08,NER,,,19.0,,,,,,34.0,0.0
2013-09-08,NR,,,241.0,,,,,,928.0,8.0
2013-09-08,SR,,,79.0,,,,,,646.0,16.0
2013-09-08,WR,,,108.0,,,,,,856.0,9.0
2013-09-09,ER,,,79.0,,,,,,315.0,0.0
2013-09-09,NER,,,18.0,,,,,,34.0,0.0
2013-09-09,NR,,,244.0,,,,,,930.0,5.0
2013-09-09,SR,,,76.0,,,,,,628.0,29.0
2013-09-09,WR,,,83.0,,,,,,849.0,7.0
2013-09-10,ER,,,82.0,,,,,,318.0,0.0
2013-09-10,NER,,,17.0,,,,,,36.0,0.0
2013-09-10,NR,,,243.0,,,,,,946.0,7.0
2013-09-10,SR,,,82.0,,,,,,659.0,37.0
2013-09-10,WR,,,109.0,,,,,,873.0,10.0
2013-09-11,ER,,,78.0,,,,,,319.0,0.0
2013-09-11,NER,,,17.0,,,,,,36.0,0.0
2013-09-11,NR,,,249.0,,,,,,956.0,7.0
2013-09-11,SR,,,96.0,,,,,,658.0,20.0
2013-09-11,WR,,,93.0,,,,,,875.0,10.0
2013-09-12,ER,,,76.0,,,,,,328.0,0.0
2013-09-12,NER,,,20.0,,,,,,36.0,0.0
2013-09-12,NR,,,249.0,,,,,,969.0,4.0
2013-09-12,SR,,,107.0,,,,,,662.0,21.0
2013-09-12,WR,,,101.0,,,,,,869.0,6.0
2013-09-13,ER,,,71.0,,,,,,313.0,0.0
2013-09-13,NER,,,16.0,,,,,,36.0,0.0
2013-09-13,NR,,,246.0,,,,,,962.0,4.0
2013-09-13,SR,,,105.0,,,,,,663.0,20.0
2013-09-13,WR,,,90.0,,,,,,870.0,9.0
2013-09-15,ER,,,64.0,,,,,,300.0,0.0
2013-09-15,NER,,,15.0,,,,,,35.0,0.0
2013-09-15,NR,,,221.0,,,,,,912.0,10.0
2013-09-15,SR,,,111.0,,,,,,640.0,20.0
2013-09-15,WR,,,61.0,,,,,,837.0,18.0
2013-09-16,ER,,,71.0,,,,,,319.0,0.0
2013-09-16,NER,,,16.0,,,,,,37.0,0.0
2013-09-16,NR,,,220.0,,,,,,849.0,9.0
2013-09-16,SR,,,145.0,,,,,,660.0,34.0
2013-09-16,WR,,,62.0,,,,,,839.0,17.0
2013-09-17,ER,,,76.0,,,,,,303.0,0.0
2013-09-17,NER,,,18.0,,,,,,37.0,0.0
2013-09-17,NR,,,209.0,,,,,,905.0,3.0
2013-09-17,SR,,,141.0,,,,,,659.0,38.0
2013-09-17,WR,,,63.0,,,,,,838.0,12.0
2013-09-18,ER,,,75.0,,,,,,308.0,0.0
2013-09-18,NER,,,17.0,,,,,,37.0,0.0
2013-09-18,NR,,,202.0,,,,,,939.0,5.0
2013-09-18,SR,,,149.0,,,,,,663.0,43.0
2013-09-18,WR,,,57.0,,,,,,810.0,14.0
2013-09-19,ER,,,69.0,,,,,,305.0,0.0
2013-09-19,NER,,,17.0,,,,,,37.0,0.0
2013-09-19,NR,,,201.0,,,,,,948.0,2.0
2013-09-19,SR,,,156.0,,,,,,673.0,48.0
2013-09-19,WR,,,46.0,,,,,,832.0,23.0
2013-09-21,ER,,,60.0,,,,,,321.0,0.0
2013-09-21,NER,,,15.0,,,,,,36.0,0.0
2013-09-21,NR,,,183.0,,,,,,868.0,9.0
2013-09-21,SR,,,165.0,,,,,,661.0,55.0
2013-09-21,WR,,,46.0,,,,,,795.0,65.0
2013-09-22,ER,,,63.0,,,,,,317.0,0.0
2013-09-22,NER,,,17.0,,,,,,38.0,0.0
2013-09-22,NR,,,187.0,,,,,,834.0,6.0
2013-09-22,SR,,,160.0,,,,,,651.0,60.0
2013-09-22,WR,,,70.0,,,,,,746.0,64.0
2013-09-24,ER,,,72.0,,,,,,342.0,0.0
2013-09-24,NER,,,15.0,,,,,,37.0,0.0
2013-09-24,NR,,,217.0,,,,,,869.0,5.0
2013-09-24,SR,,,165.0,,,,,,728.0,73.0
2013-09-24,WR,,,90.0,,,,,,740.0,37.0
2013-09-25,ER,,,72.0,,,,,,331.0,0.0
2013-09-25,NER,,,15.0,,,,,,33.0,0.0
2013-09-25,NR,,,217.0,,,,,,852.0,9.0
2013-09-25,SR,,,166.0,,,,,,739.0,60.0
2013-09-25,WR,,,92.0,,,,,,721.0,32.0
2013-09-26,ER,,,72.0,,,,,,333.0,0.0
2013-09-26,NER,,,17.0,,,,,,34.0,0.0
2013-09-26,NR,,,208.0,,,,,,862.0,9.0
2013-09-26,SR,,,159.0,,,,,,753.0,52.0
2013-09-26,WR,,,83.0,,,,,,722.0,35.0
2013-09-27,ER,,,64.0,,,,,,320.0,0.0
2013-09-27,NER,,,19.0,,,,,,35.0,0.0
2013-09-27,NR,,,199.0,,,,,,872.0,11.0
2013-09-27,SR,,,146.0,,,,,,757.0,51.0
2013-09-27,WR,,,88.0,,,,,,734.0,37.0
2013-09-28,ER,,,54.0,,,,,,317.0,0.0
2013-09-28,NER,,,17.0,,,,,,33.0,0.0
2013-09-28,NR,,,265.0,,,,,,858.0,13.0
2013-09-28,SR,,,135.0,,,,,,757.0,63.0
2013-09-28,WR,,,87.0,,,,,,741.0,36.0
2013-09-29,ER,,,48.0,,,,,,290.0,0.0
2013-09-29,NER,,,17.0,,,,,,33.0,0.0
2013-09-29,NR,,,201.0,,,,,,810.0,10.0
2013-09-29,SR,,,121.0,,,,,,721.0,57.0
2013-09-29,WR,,,78.0,,,,,,733.0,26.0
2013-09-30,ER,,,46.0,,,,,,296.0,0.0
2013-09-30,NER,,,19.0,,,,,,34.0,0.0
2013-09-30,NR,,,195.0,,,,,,817.0,7.0
2013-09-30,SR,,,126.0,,,,,,750.0,59.0
2013-09-30,WR,,,91.0,,,,,,764.0,29.0
2013-10-01,ER,,,54.0,,,,,,301.0,0.0
2013-10-01,NER,,,16.0,,,,,,34.0,0.0
2013-10-01,NR,,,193.0,,,,,,815.0,4.0
2013-10-01,SR,,,126.0,,,,,,758.0,48.0
2013-10-01,WR,,,88.0,,,,,,766.0,23.0
2013-10-02,ER,,,59.0,,,,,,303.0,0.0
2013-10-02,NER,,,14.0,,,,,,35.0,0.0
2013-10-02,NR,,,191.0,,,,,,793.0,4.0
2013-10-02,SR,,,111.0,,,,,,712.0,37.0
2013-10-02,WR,,,74.0,,,,,,748.0,13.0
2013-10-03,ER,,,60.0,,,,,,312.0,0.0
2013-10-03,NER,,,13.0,,,,,,35.0,0.0
2013-10-03,NR,,,190.0,,,,,,810.0,3.0
2013-10-03,SR,,,122.0,,,,,,715.0,57.0
2013-10-03,WR,,,75.0,,,,,,755.0,13.0
2013-10-04,ER,,,68.0,,,,,,314.0,0.0
2013-10-04,NER,,,14.0,,,,,,35.0,0.0
2013-10-04,NR,,,184.0,,,,,,777.0,2.0
2013-10-04,SR,,,132.0,,,,,,720.0,71.0
2013-10-04,WR,,,76.0,,,,,,747.0,20.0
2013-10-05,ER,,,74.0,,,,,,312.0,0.0
2013-10-05,NER,,,16.0,,,,,,33.0,0.0
2013-10-05,NR,,,185.0,,,,,,774.0,2.0
2013-10-05,SR,,,143.0,,,,,,713.0,65.0
2013-10-05,WR,,,90.0,,,,,,763.0,15.0
2013-10-06,ER,,,75.0,,,,,,305.0,0.0
2013-10-06,NER,,,20.0,,,,,,30.0,0.0
2013-10-06,NR,,,181.0,,,,,,777.0,3.0
2013-10-06,SR,,,124.0,,,,,,678.0,44.0
2013-10-06,WR,,,95.0,,,,,,761.0,16.0
2013-10-07,ER,,,74.0,,,,,,300.0,0.0
2013-10-07,NER,,,22.0,,,,,,32.0,0.0
2013-10-07,NR,,,180.0,,,,,,807.0,2.0
2013-10-07,SR,,,130.0,,,,,,698.0,45.0
2013-10-07,WR,,,101.0,,,,,,789.0,8.0
2013-10-08,ER,,,66.0,,,,,,300.0,0.0
2013-10-08,NER,,,19.0,,,,,,33.0,0.0
2013-10-08,NR,,,179.0,,,,,,833.0,3.0
2013-10-08,SR,,,133.0,,,,,,690.0,39.0
2013-10-08,WR,,,102.0,,,,,,783.0,12.0
2013-10-09,ER,,,63.0,,,,,,309.0,0.0
2013-10-09,NER,,,19.0,,,,,,34.0,0.0
2013-10-09,NR,,,177.0,,,,,,839.0,4.0
2013-10-09,SR,,,117.0,,,,,,669.0,38.0
2013-10-09,WR,,,102.0,,,,,,773.0,10.0
2013-10-10,ER,,,66.0,,,,,,316.0,0.0
2013-10-10,NER,,,19.0,,,,,,36.0,0.0
2013-10-10,NR,,,176.0,,,,,,849.0,3.0
2013-10-10,SR,,,130.0,,,,,,695.0,32.0
2013-10-10,WR,,,103.0,,,,,,768.0,11.0
2013-10-11,ER,,,67.0,,,,,,313.0,0.0
2013-10-11,NER,,,17.0,,,,,,36.0,0.0
2013-10-11,NR,,,175.0,,,,,,755.0,2.0
2013-10-11,SR,,,130.0,,,,,,711.0,51.0
2013-10-11,WR,,,92.0,,,,,,763.0,13.0
2013-10-12,ER,,,52.0,,,,,,274.0,0.0
2013-10-12,NER,,,16.0,,,,,,35.0,0.0
2013-10-12,NR,,,179.0,,,,,,736.0,6.0
2013-10-12,SR,,,106.0,,,,,,710.0,57.0
2013-10-12,WR,,,88.0,,,,,,753.0,10.0
2013-10-13,ER,,,48.0,,,,,,173.0,0.0
2013-10-13,NER,,,13.0,,,,,,33.0,0.0
2013-10-13,NR,,,165.0,,,,,,691.0,2.0
2013-10-13,SR,,,103.0,,,,,,664.0,41.0
2013-10-13,WR,,,68.0,,,,,,691.0,8.0
2013-10-14,ER,,,44.0,,,,,,179.0,0.0
2013-10-14,NER,,,15.0,,,,,,32.0,0.0
2013-10-14,NR,,,164.0,,,,,,705.0,5.0
2013-10-14,SR,,,118.0,,,,,,695.0,46.0
2013-10-14,WR,,,93.0,,,,,,734.0,9.0
2013-10-16,ER,,,78.0,,,,,,271.0,0.0
2013-10-16,NER,,,13.0,,,,,,35.0,0.0
2013-10-16,NR,,,145.0,,,,,,757.0,6.0
2013-10-16,SR,,,119.0,,,,,,704.0,16.0
2013-10-16,WR,,,109.0,,,,,,788.0,6.0
2013-10-17,ER,,,73.0,,,,,,288.0,0.0
